# Region type :   patch outlet
# Faces           : 180
# Area            : 7.5000000000e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(myPhi)
0.859649          	0.0000000000e+00
0.86              	0.0000000000e+00
0.8604            	0.0000000000e+00
0.860856          	0.0000000000e+00
0.861224          	0.0000000000e+00
0.861641          	0.0000000000e+00
0.862016          	0.0000000000e+00
0.862399          	0.0000000000e+00
0.862828          	0.0000000000e+00
0.863193          	0.0000000000e+00
0.863603          	0.0000000000e+00
0.864013          	0.0000000000e+00
0.86447           	0.0000000000e+00
0.864914          	0.0000000000e+00
0.865416          	0.0000000000e+00
0.865858          	0.0000000000e+00
0.866346          	0.0000000000e+00
0.866748          	0.0000000000e+00
0.867189          	0.0000000000e+00
0.867578          	0.0000000000e+00
0.867978          	0.0000000000e+00
0.868423          	0.0000000000e+00
0.868927          	0.0000000000e+00
0.869322          	0.0000000000e+00
0.869656          	0.0000000000e+00
0.870025          	0.0000000000e+00
0.870441          	0.0000000000e+00
0.870823          	0.0000000000e+00
0.87126           	0.0000000000e+00
0.871746          	0.0000000000e+00
0.872296          	0.0000000000e+00
0.872663          	0.0000000000e+00
0.873049          	0.0000000000e+00
0.873484          	0.0000000000e+00
0.873867          	0.0000000000e+00
0.874305          	0.0000000000e+00
0.87464           	0.0000000000e+00
0.875023          	0.0000000000e+00
0.875438          	0.0000000000e+00
0.875894          	0.0000000000e+00
0.876304          	0.0000000000e+00
0.876766          	0.0000000000e+00
0.877171          	0.0000000000e+00
0.877454          	0.0000000000e+00
0.877772          	0.0000000000e+00
0.878143          	0.0000000000e+00
0.878607          	0.0000000000e+00
0.878956          	0.0000000000e+00
0.879304          	0.0000000000e+00
0.879652          	0.0000000000e+00
0.88              	0.0000000000e+00
0.880408          	0.0000000000e+00
0.880864          	0.0000000000e+00
0.881289          	0.0000000000e+00
0.881623          	0.0000000000e+00
0.881998          	0.0000000000e+00
0.882417          	0.0000000000e+00
0.882791          	0.0000000000e+00
0.883191          	0.0000000000e+00
0.883622          	0.0000000000e+00
0.884104          	0.0000000000e+00
0.884652          	0.0000000000e+00
0.885078          	0.0000000000e+00
0.88541           	0.0000000000e+00
0.885784          	0.0000000000e+00
0.886215          	0.0000000000e+00
0.886559          	0.0000000000e+00
0.886904          	0.0000000000e+00
0.887268          	0.0000000000e+00
0.887679          	0.0000000000e+00
0.888089          	0.0000000000e+00
0.88853           	0.0000000000e+00
0.889029          	0.0000000000e+00
0.889343          	0.0000000000e+00
0.889698          	0.0000000000e+00
0.890094          	0.0000000000e+00
0.890436          	0.0000000000e+00
0.890818          	0.0000000000e+00
0.891171          	0.0000000000e+00
0.891573          	0.0000000000e+00
0.892016          	0.0000000000e+00
0.892436          	0.0000000000e+00
0.892834          	0.0000000000e+00
0.893282          	0.0000000000e+00
0.893636          	0.0000000000e+00
0.89401           	0.0000000000e+00
0.894438          	0.0000000000e+00
0.894786          	0.0000000000e+00
0.895187          	0.0000000000e+00
0.895557          	0.0000000000e+00
0.895961          	0.0000000000e+00
0.89641           	0.0000000000e+00
0.896769          	0.0000000000e+00
0.897173          	0.0000000000e+00
0.897487          	0.0000000000e+00
0.897846          	0.0000000000e+00
0.898277          	0.0000000000e+00
0.898621          	0.0000000000e+00
0.898897          	0.0000000000e+00
0.899173          	0.0000000000e+00
0.899449          	0.0000000000e+00
0.899724          	0.0000000000e+00
0.9               	0.0000000000e+00
0.900317          	0.0000000000e+00
0.900682          	0.0000000000e+00
0.901093          	0.0000000000e+00
0.901388          	0.0000000000e+00
0.901721          	0.0000000000e+00
0.902102          	0.0000000000e+00
0.902538          	0.0000000000e+00
0.903023          	0.0000000000e+00
0.903384          	0.0000000000e+00
0.903771          	0.0000000000e+00
0.904198          	0.0000000000e+00
0.904593          	0.0000000000e+00
0.905033          	0.0000000000e+00
0.905345          	0.0000000000e+00
0.905694          	0.0000000000e+00
0.906081          	0.0000000000e+00
0.906457          	0.0000000000e+00
0.90688           	0.0000000000e+00
0.907366          	0.0000000000e+00
0.907749          	0.0000000000e+00
0.908186          	0.0000000000e+00
0.9087            	0.0000000000e+00
0.909135          	0.0000000000e+00
0.909464          	0.0000000000e+00
0.909827          	0.0000000000e+00
0.910234          	0.0000000000e+00
0.910659          	0.0000000000e+00
0.911126          	0.0000000000e+00
0.911432          	0.0000000000e+00
0.911774          	0.0000000000e+00
0.912166          	0.0000000000e+00
0.912601          	0.0000000000e+00
0.913095          	0.0000000000e+00
0.913382          	0.0000000000e+00
0.913697          	0.0000000000e+00
0.914048          	0.0000000000e+00
0.914444          	0.0000000000e+00
0.914792          	0.0000000000e+00
0.915192          	0.0000000000e+00
0.915493          	0.0000000000e+00
0.915839          	0.0000000000e+00
0.916218          	0.0000000000e+00
0.916638          	0.0000000000e+00
0.917058          	0.0000000000e+00
0.917352          	0.0000000000e+00
0.917683          	0.0000000000e+00
0.918069          	0.0000000000e+00
0.918391          	0.0000000000e+00
0.918793          	0.0000000000e+00
0.919196          	0.0000000000e+00
0.919464          	0.0000000000e+00
0.919732          	0.0000000000e+00
0.92              	0.0000000000e+00
0.920313          	0.0000000000e+00
0.920677          	0.0000000000e+00
0.921088          	0.0000000000e+00
0.92142           	0.0000000000e+00
0.921792          	0.0000000000e+00
0.922215          	0.0000000000e+00
0.922683          	0.0000000000e+00
0.923029          	0.0000000000e+00
0.923415          	0.0000000000e+00
0.92374           	0.0000000000e+00
0.924102          	0.0000000000e+00
0.924455          	0.0000000000e+00
0.924854          	0.0000000000e+00
0.925299          	0.0000000000e+00
0.925676          	0.0000000000e+00
0.926097          	0.0000000000e+00
0.926577          	0.0000000000e+00
0.927114          	0.0000000000e+00
0.927574          	0.0000000000e+00
0.928034          	0.0000000000e+00
0.928433          	0.0000000000e+00
0.928783          	0.0000000000e+00
0.929184          	0.0000000000e+00
0.929522          	0.0000000000e+00
0.929896          	0.0000000000e+00
0.9303            	0.0000000000e+00
0.930762          	0.0000000000e+00
0.931182          	0.0000000000e+00
0.931623          	0.0000000000e+00
0.932064          	0.0000000000e+00
0.932395          	0.0000000000e+00
0.932775          	0.0000000000e+00
0.9332            	0.0000000000e+00
0.933509          	0.0000000000e+00
0.933851          	0.0000000000e+00
0.934235          	0.0000000000e+00
0.934555          	0.0000000000e+00
0.934918          	0.0000000000e+00
0.935342          	0.0000000000e+00
0.935808          	0.0000000000e+00
0.936273          	0.0000000000e+00
0.936687          	0.0000000000e+00
0.937055          	0.0000000000e+00
0.937476          	0.0000000000e+00
0.937792          	0.0000000000e+00
0.93816           	0.0000000000e+00
0.938528          	0.0000000000e+00
0.938896          	0.0000000000e+00
0.939264          	0.0000000000e+00
0.939632          	0.0000000000e+00
0.94              	0.0000000000e+00
0.940426          	0.0000000000e+00
0.940851          	0.0000000000e+00
0.941318          	0.0000000000e+00
0.941733          	0.0000000000e+00
0.942038          	0.0000000000e+00
0.942347          	0.0000000000e+00
0.942694          	0.0000000000e+00
0.943078          	0.0000000000e+00
0.943454          	0.0000000000e+00
0.943878          	0.0000000000e+00
0.944353          	0.0000000000e+00
0.944827          	0.0000000000e+00
0.945273          	0.0000000000e+00
0.945616          	0.0000000000e+00
0.945994          	0.0000000000e+00
0.946418          	0.0000000000e+00
0.946796          	0.0000000000e+00
0.947222          	0.0000000000e+00
0.947713          	0.0000000000e+00
0.948075          	0.0000000000e+00
0.948486          	0.0000000000e+00
0.948846          	0.0000000000e+00
0.949244          	0.0000000000e+00
0.949615          	0.0000000000e+00
0.95003           	0.0000000000e+00
0.950505          	0.0000000000e+00
0.950832          	0.0000000000e+00
0.951172          	0.0000000000e+00
0.951556          	0.0000000000e+00
0.951978          	0.0000000000e+00
0.95245           	0.0000000000e+00
0.952793          	0.0000000000e+00
0.953121          	0.0000000000e+00
0.953483          	0.0000000000e+00
0.95389           	0.0000000000e+00
0.95436           	0.0000000000e+00
0.954794          	0.0000000000e+00
0.955166          	0.0000000000e+00
0.955569          	0.0000000000e+00
0.956012          	0.0000000000e+00
0.956411          	0.0000000000e+00
0.956859          	0.0000000000e+00
0.957208          	0.0000000000e+00
0.957607          	0.0000000000e+00
0.958006          	0.0000000000e+00
0.958405          	0.0000000000e+00
0.958804          	0.0000000000e+00
0.959202          	0.0000000000e+00
0.959601          	0.0000000000e+00
0.96              	0.0000000000e+00
0.960444          	0.0000000000e+00
0.960794          	0.0000000000e+00
0.961186          	0.0000000000e+00
0.961613          	0.0000000000e+00
0.961988          	0.0000000000e+00
0.962229          	0.0000000000e+00
0.962502          	0.0000000000e+00
0.96282           	0.0000000000e+00
0.963178          	0.0000000000e+00
0.963579          	0.0000000000e+00
0.963989          	0.0000000000e+00
0.964447          	0.0000000000e+00
0.964904          	0.0000000000e+00
0.965156          	0.0000000000e+00
0.965441          	0.0000000000e+00
0.965765          	0.0000000000e+00
0.96613           	0.0000000000e+00
0.966538          	0.0000000000e+00
0.967002          	0.0000000000e+00
0.967396          	0.0000000000e+00
0.967846          	0.0000000000e+00
0.968226          	0.0000000000e+00
0.968646          	0.0000000000e+00
0.968923          	0.0000000000e+00
0.969231          	0.0000000000e+00
0.969578          	0.0000000000e+00
0.969979          	0.0000000000e+00
0.970364          	0.0000000000e+00
0.970697          	0.0000000000e+00
0.971069          	0.0000000000e+00
0.971494          	0.0000000000e+00
0.971967          	0.0000000000e+00
0.972439          	0.0000000000e+00
0.972912          	0.0000000000e+00
0.973355          	0.0000000000e+00
0.973724          	0.0000000000e+00
0.974116          	0.0000000000e+00
0.974462          	0.0000000000e+00
0.974858          	0.0000000000e+00
0.975286          	0.0000000000e+00
0.975649          	0.0000000000e+00
0.976045          	0.0000000000e+00
0.976484          	0.0000000000e+00
0.976924          	0.0000000000e+00
0.977363          	0.0000000000e+00
0.97774           	0.0000000000e+00
0.978192          	0.0000000000e+00
0.978493          	0.0000000000e+00
0.97887           	0.0000000000e+00
0.979247          	0.0000000000e+00
0.979623          	0.0000000000e+00
0.98              	0.0000000000e+00
0.980385          	0.0000000000e+00
0.980762          	0.0000000000e+00
0.981139          	0.0000000000e+00
0.981558          	0.0000000000e+00
0.982031          	0.0000000000e+00
0.982358          	0.0000000000e+00
0.982725          	0.0000000000e+00
0.983085          	0.0000000000e+00
0.983488          	0.0000000000e+00
0.983901          	0.0000000000e+00
0.984324          	0.0000000000e+00
0.984799          	0.0000000000e+00
0.985246          	0.0000000000e+00
0.985606          	0.0000000000e+00
0.986006          	0.0000000000e+00
0.986339          	0.0000000000e+00
0.986709          	0.0000000000e+00
0.987124          	0.0000000000e+00
0.987601          	0.0000000000e+00
0.987977          	0.0000000000e+00
0.988364          	0.0000000000e+00
0.98874           	0.0000000000e+00
0.989157          	0.0000000000e+00
0.989628          	0.0000000000e+00
0.9901            	0.0000000000e+00
0.990441          	0.0000000000e+00
0.990823          	0.0000000000e+00
0.99126           	0.0000000000e+00
0.991658          	0.0000000000e+00
0.992097          	0.0000000000e+00
0.99244           	0.0000000000e+00
0.992818          	0.0000000000e+00
0.993177          	0.0000000000e+00
0.993579          	0.0000000000e+00
0.994037          	0.0000000000e+00
0.994496          	0.0000000000e+00
0.994863          	0.0000000000e+00
0.995291          	0.0000000000e+00
0.995762          	0.0000000000e+00
0.996292          	0.0000000000e+00
0.996663          	0.0000000000e+00
0.997033          	0.0000000000e+00
0.997457          	0.0000000000e+00
0.997966          	0.0000000000e+00
0.998373          	0.0000000000e+00
0.998779          	0.0000000000e+00
0.999186          	0.0000000000e+00
0.999593          	0.0000000000e+00
1                 	0.0000000000e+00
1.00043           	0.0000000000e+00
1.00079           	0.0000000000e+00
1.00116           	0.0000000000e+00
1.00158           	0.0000000000e+00
1.00206           	0.0000000000e+00
1.00258           	0.0000000000e+00
1.00316           	0.0000000000e+00
1.0036            	0.0000000000e+00
1.00408           	0.0000000000e+00
1.00444           	0.0000000000e+00
1.00485           	0.0000000000e+00
1.00521           	0.0000000000e+00
1.00553           	0.0000000000e+00
1.00589           	0.0000000000e+00
1.00631           	0.0000000000e+00
1.00671           	0.0000000000e+00
1.00715           	0.0000000000e+00
1.00765           	0.0000000000e+00
1.00821           	0.0000000000e+00
1.00865           	0.0000000000e+00
1.00902           	0.0000000000e+00
1.0094            	0.0000000000e+00
1.00983           	0.0000000000e+00
1.0102            	0.0000000000e+00
1.01063           	0.0000000000e+00
1.01112           	0.0000000000e+00
1.01168           	0.0000000000e+00
1.01206           	0.0000000000e+00
1.01247           	0.0000000000e+00
1.01294           	0.0000000000e+00
1.01341           	0.0000000000e+00
1.01392           	0.0000000000e+00
1.01436           	0.0000000000e+00
1.01476           	0.0000000000e+00
1.01516           	0.0000000000e+00
1.0156            	0.0000000000e+00
1.016             	0.0000000000e+00
1.01645           	0.0000000000e+00
1.01695           	0.0000000000e+00
1.01746           	0.0000000000e+00
1.01797           	0.0000000000e+00
1.01848           	0.0000000000e+00
1.01898           	0.0000000000e+00
1.01932           	0.0000000000e+00
1.01966           	0.0000000000e+00
1.02              	0.0000000000e+00
1.02039           	0.0000000000e+00
1.02079           	0.0000000000e+00
1.02124           	0.0000000000e+00
1.02172           	0.0000000000e+00
1.02226           	0.0000000000e+00
1.02271           	0.0000000000e+00
1.02317           	0.0000000000e+00
1.02353           	0.0000000000e+00
1.02393           	0.0000000000e+00
1.02435           	0.0000000000e+00
1.02476           	0.0000000000e+00
1.02522           	0.0000000000e+00
1.02573           	0.0000000000e+00
1.02611           	0.0000000000e+00
1.02653           	0.0000000000e+00
1.02701           	0.0000000000e+00
1.02746           	0.0000000000e+00
1.02786           	0.0000000000e+00
1.02824           	0.0000000000e+00
1.02857           	0.0000000000e+00
1.02894           	0.0000000000e+00
1.02936           	0.0000000000e+00
1.02985           	0.0000000000e+00
1.03033           	0.0000000000e+00
1.03077           	0.0000000000e+00
1.03123           	0.0000000000e+00
1.03175           	0.0000000000e+00
1.03218           	0.0000000000e+00
1.03262           	0.0000000000e+00
1.03305           	0.0000000000e+00
1.03344           	0.0000000000e+00
1.03387           	0.0000000000e+00
1.03438           	0.0000000000e+00
1.03495           	0.0000000000e+00
1.03558           	0.0000000000e+00
1.03607           	0.0000000000e+00
1.03663           	0.0000000000e+00
1.03711           	0.0000000000e+00
1.03759           	0.0000000000e+00
1.03799           	0.0000000000e+00
1.0384            	0.0000000000e+00
1.0388            	0.0000000000e+00
1.0392            	0.0000000000e+00
1.0396            	0.0000000000e+00
1.04              	0.0000000000e+00
1.04047           	0.0000000000e+00
1.04098           	0.0000000000e+00
1.04156           	0.0000000000e+00
1.04221           	0.0000000000e+00
1.0426            	0.0000000000e+00
1.04304           	0.0000000000e+00
1.04343           	0.0000000000e+00
1.04388           	0.0000000000e+00
1.04418           	0.0000000000e+00
1.04451           	0.0000000000e+00
1.04489           	0.0000000000e+00
1.04532           	0.0000000000e+00
1.04581           	0.0000000000e+00
1.04636           	0.0000000000e+00
1.04686           	0.0000000000e+00
1.04743           	0.0000000000e+00
1.04792           	0.0000000000e+00
1.04827           	0.0000000000e+00
1.04868           	0.0000000000e+00
1.04913           	0.0000000000e+00
1.04958           	0.0000000000e+00
1.05006           	0.0000000000e+00
1.05049           	0.0000000000e+00
1.05096           	0.0000000000e+00
1.0515            	0.0000000000e+00
1.05206           	0.0000000000e+00
1.05246           	0.0000000000e+00
1.05284           	0.0000000000e+00
1.05326           	0.0000000000e+00
1.05363           	0.0000000000e+00
1.05406           	0.0000000000e+00
1.05451           	0.0000000000e+00
1.05491           	0.0000000000e+00
1.05533           	0.0000000000e+00
1.0558            	0.0000000000e+00
1.05612           	0.0000000000e+00
1.05647           	0.0000000000e+00
1.05687           	0.0000000000e+00
1.05731           	0.0000000000e+00
1.0577            	0.0000000000e+00
1.05816           	0.0000000000e+00
1.05862           	0.0000000000e+00
1.05908           	0.0000000000e+00
1.05939           	0.0000000000e+00
1.05969           	0.0000000000e+00
1.06              	0.0000000000e+00
1.06032           	0.0000000000e+00
1.06068           	0.0000000000e+00
1.06108           	0.0000000000e+00
1.06145           	0.0000000000e+00
1.06184           	0.0000000000e+00
1.0622            	0.0000000000e+00
1.0626            	0.0000000000e+00
1.06304           	0.0000000000e+00
1.06331           	0.0000000000e+00
1.06361           	0.0000000000e+00
1.06396           	0.0000000000e+00
1.0643            	0.0000000000e+00
1.06468           	0.0000000000e+00
1.06503           	0.0000000000e+00
1.06542           	0.0000000000e+00
1.06583           	0.0000000000e+00
1.06628           	0.0000000000e+00
1.06665           	0.0000000000e+00
1.06697           	0.0000000000e+00
1.06728           	0.0000000000e+00
1.06763           	0.0000000000e+00
1.06798           	0.0000000000e+00
1.06838           	0.0000000000e+00
1.06873           	0.0000000000e+00
1.06907           	0.0000000000e+00
1.06944           	0.0000000000e+00
1.06984           	0.0000000000e+00
1.07025           	0.0000000000e+00
1.07063           	0.0000000000e+00
1.07089           	0.0000000000e+00
1.07118           	0.0000000000e+00
1.0715            	0.0000000000e+00
1.07185           	0.0000000000e+00
1.07218           	0.0000000000e+00
1.07252           	0.0000000000e+00
1.07286           	0.0000000000e+00
1.07323           	0.0000000000e+00
1.07365           	0.0000000000e+00
1.07401           	0.0000000000e+00
1.07436           	0.0000000000e+00
1.07464           	0.0000000000e+00
1.07492           	0.0000000000e+00
1.07524           	0.0000000000e+00
1.07561           	0.0000000000e+00
1.07595           	0.0000000000e+00
1.07628           	0.0000000000e+00
1.07665           	0.0000000000e+00
1.07703           	0.0000000000e+00
1.07745           	0.0000000000e+00
1.07782           	0.0000000000e+00
1.07809           	0.0000000000e+00
1.07841           	0.0000000000e+00
1.07873           	0.0000000000e+00
1.07904           	0.0000000000e+00
1.07936           	0.0000000000e+00
1.07968           	0.0000000000e+00
1.08              	0.0000000000e+00
1.08036           	0.0000000000e+00
1.08078           	0.0000000000e+00
1.08114           	0.0000000000e+00
1.08147           	0.0000000000e+00
1.08177           	0.0000000000e+00
1.08207           	0.0000000000e+00
1.08238           	0.0000000000e+00
1.08273           	0.0000000000e+00
1.08305           	0.0000000000e+00
1.08341           	0.0000000000e+00
1.08381           	0.0000000000e+00
1.08426           	0.0000000000e+00
1.08468           	0.0000000000e+00
1.08514           	0.0000000000e+00
1.08546           	0.0000000000e+00
1.08579           	0.0000000000e+00
1.08616           	0.0000000000e+00
1.08648           	0.0000000000e+00
1.08685           	0.0000000000e+00
1.08726           	0.0000000000e+00
1.08773           	0.0000000000e+00
1.08814           	0.0000000000e+00
1.0886            	0.0000000000e+00
1.08887           	0.0000000000e+00
1.08918           	0.0000000000e+00
1.08953           	0.0000000000e+00
1.08984           	0.0000000000e+00
1.09019           	0.0000000000e+00
1.09053           	0.0000000000e+00
1.09091           	0.0000000000e+00
1.09134           	0.0000000000e+00
1.09182           	0.0000000000e+00
1.09237           	0.0000000000e+00
1.09267           	0.0000000000e+00
1.09302           	0.0000000000e+00
1.09334           	0.0000000000e+00
1.09369           	0.0000000000e+00
1.09396           	0.0000000000e+00
1.09427           	0.0000000000e+00
1.0946            	0.0000000000e+00
1.09499           	0.0000000000e+00
1.09544           	0.0000000000e+00
1.09582           	0.0000000000e+00
1.0961            	0.0000000000e+00
1.0964            	0.0000000000e+00
1.0967            	0.0000000000e+00
1.09703           	0.0000000000e+00
1.0974            	0.0000000000e+00
1.09777           	0.0000000000e+00
1.09814           	0.0000000000e+00
1.09845           	0.0000000000e+00
1.09884           	0.0000000000e+00
1.09923           	0.0000000000e+00
1.09961           	0.0000000000e+00
1.1               	0.0000000000e+00
1.10033           	0.0000000000e+00
1.10069           	0.0000000000e+00
1.1011            	0.0000000000e+00
1.10148           	0.0000000000e+00
1.10181           	0.0000000000e+00
1.10217           	0.0000000000e+00
1.10253           	0.0000000000e+00
1.10294           	0.0000000000e+00
1.10322           	0.0000000000e+00
1.10354           	0.0000000000e+00
1.10385           	0.0000000000e+00
1.10419           	0.0000000000e+00
1.10452           	0.0000000000e+00
1.10489           	0.0000000000e+00
1.1053            	0.0000000000e+00
1.10562           	0.0000000000e+00
1.10596           	0.0000000000e+00
1.10634           	0.0000000000e+00
1.10676           	0.0000000000e+00
1.10709           	0.0000000000e+00
1.10742           	0.0000000000e+00
1.10774           	0.0000000000e+00
1.1081            	0.0000000000e+00
1.10851           	0.0000000000e+00
1.10892           	0.0000000000e+00
1.10924           	0.0000000000e+00
1.1096            	0.0000000000e+00
1.11              	0.0000000000e+00
1.11038           	0.0000000000e+00
1.11071           	0.0000000000e+00
1.11104           	0.0000000000e+00
1.11142           	0.0000000000e+00
1.11181           	0.0000000000e+00
1.11224           	0.0000000000e+00
1.11267           	0.0000000000e+00
1.11302           	0.0000000000e+00
1.11337           	0.0000000000e+00
1.11376           	0.0000000000e+00
1.11413           	0.0000000000e+00
1.11445           	0.0000000000e+00
1.11478           	0.0000000000e+00
1.11515           	0.0000000000e+00
1.11556           	0.0000000000e+00
1.11596           	0.0000000000e+00
1.11641           	0.0000000000e+00
1.11692           	0.0000000000e+00
1.11731           	0.0000000000e+00
1.11764           	0.0000000000e+00
1.11798           	0.0000000000e+00
1.11838           	0.0000000000e+00
1.11871           	0.0000000000e+00
1.11903           	0.0000000000e+00
1.11935           	0.0000000000e+00
1.11968           	0.0000000000e+00
1.12              	0.0000000000e+00
1.12037           	0.0000000000e+00
1.1208            	0.0000000000e+00
1.12115           	0.0000000000e+00
1.12145           	0.0000000000e+00
1.12178           	0.0000000000e+00
1.12215           	0.0000000000e+00
1.12257           	0.0000000000e+00
1.12289           	0.0000000000e+00
1.12319           	0.0000000000e+00
1.12348           	0.0000000000e+00
1.1238            	0.0000000000e+00
1.12417           	0.0000000000e+00
1.12453           	0.0000000000e+00
1.12489           	0.0000000000e+00
1.12519           	0.0000000000e+00
1.12553           	0.0000000000e+00
1.12591           	0.0000000000e+00
1.12634           	0.0000000000e+00
1.12662           	0.0000000000e+00
1.12694           	0.0000000000e+00
1.12729           	0.0000000000e+00
1.12769           	0.0000000000e+00
1.12806           	0.0000000000e+00
1.12842           	0.0000000000e+00
1.1288            	0.0000000000e+00
1.12911           	0.0000000000e+00
1.12946           	0.0000000000e+00
1.12985           	0.0000000000e+00
1.13015           	0.0000000000e+00
1.13049           	0.0000000000e+00
1.13087           	0.0000000000e+00
1.13131           	0.0000000000e+00
1.13165           	0.0000000000e+00
1.13203           	0.0000000000e+00
1.13245           	0.0000000000e+00
1.13293           	0.0000000000e+00
1.13326           	0.0000000000e+00
1.13364           	0.0000000000e+00
1.13399           	0.0000000000e+00
1.13437           	0.0000000000e+00
1.1348            	0.0000000000e+00
1.1352            	0.0000000000e+00
1.13554           	0.0000000000e+00
1.13591           	0.0000000000e+00
1.13632           	0.0000000000e+00
1.13678           	0.0000000000e+00
1.13732           	0.0000000000e+00
1.1377            	0.0000000000e+00
1.13816           	0.0000000000e+00
1.13853           	0.0000000000e+00
1.1389            	0.0000000000e+00
1.13926           	0.0000000000e+00
1.13963           	0.0000000000e+00
1.14              	0.0000000000e+00
1.14041           	0.0000000000e+00
1.14086           	0.0000000000e+00
1.14119           	0.0000000000e+00
1.14156           	0.0000000000e+00
1.14193           	0.0000000000e+00
1.14228           	0.0000000000e+00
1.1426            	0.0000000000e+00
1.14294           	0.0000000000e+00
1.14331           	0.0000000000e+00
1.14374           	0.0000000000e+00
1.14405           	0.0000000000e+00
1.1444            	0.0000000000e+00
1.14474           	0.0000000000e+00
1.14513           	0.0000000000e+00
1.14549           	0.0000000000e+00
1.1458            	0.0000000000e+00
1.14614           	0.0000000000e+00
1.14653           	0.0000000000e+00
1.14689           	0.0000000000e+00
1.14725           	0.0000000000e+00
1.14764           	0.0000000000e+00
1.14795           	0.0000000000e+00
1.14827           	0.0000000000e+00
1.14864           	0.0000000000e+00
1.14904           	0.0000000000e+00
1.14937           	0.0000000000e+00
1.14971           	0.0000000000e+00
1.15009           	0.0000000000e+00
1.15052           	0.0000000000e+00
1.151             	0.0000000000e+00
1.15145           	0.0000000000e+00
1.15183           	0.0000000000e+00
1.15222           	0.0000000000e+00
1.15258           	0.0000000000e+00
1.15297           	0.0000000000e+00
1.15326           	0.0000000000e+00
1.15358           	0.0000000000e+00
1.15394           	0.0000000000e+00
1.15434           	0.0000000000e+00
1.15481           	0.0000000000e+00
1.15512           	0.0000000000e+00
1.15547           	0.0000000000e+00
1.15588           	0.0000000000e+00
1.15625           	0.0000000000e+00
1.15659           	0.0000000000e+00
1.15697           	0.0000000000e+00
1.15723           	0.0000000000e+00
1.1575            	0.0000000000e+00
1.15781           	0.0000000000e+00
1.15818           	0.0000000000e+00
1.15863           	0.0000000000e+00
1.15898           	0.0000000000e+00
1.15932           	0.0000000000e+00
1.15966           	0.0000000000e+00
1.16              	0.0000000000e+00
1.16038           	0.0000000000e+00
1.16072           	0.0000000000e+00
1.16097           	0.0000000000e+00
1.16125           	0.0000000000e+00
1.16157           	0.0000000000e+00
1.16193           	0.0000000000e+00
1.16234           	0.0000000000e+00
1.16267           	0.0000000000e+00
1.16305           	0.0000000000e+00
1.16335           	0.0000000000e+00
1.16369           	0.0000000000e+00
1.16408           	0.0000000000e+00
1.1645            	0.0000000000e+00
1.1648            	0.0000000000e+00
1.16511           	0.0000000000e+00
1.1654            	0.0000000000e+00
1.16572           	0.0000000000e+00
1.16599           	0.0000000000e+00
1.16629           	0.0000000000e+00
1.16658           	0.0000000000e+00
1.1669            	0.0000000000e+00
1.16725           	0.0000000000e+00
1.16765           	0.0000000000e+00
1.16811           	0.0000000000e+00
1.16863           	0.0000000000e+00
1.16895           	0.0000000000e+00
1.16932           	0.0000000000e+00
1.1696            	0.0000000000e+00
1.16992           	0.0000000000e+00
1.17022           	0.0000000000e+00
1.17056           	0.0000000000e+00
1.17094           	0.0000000000e+00
1.1713            	0.0000000000e+00
1.17171           	0.0000000000e+00
1.17217           	0.0000000000e+00
1.17256           	0.0000000000e+00
1.17286           	0.0000000000e+00
1.17319           	0.0000000000e+00
1.1735            	0.0000000000e+00
1.17384           	0.0000000000e+00
1.17422           	0.0000000000e+00
1.17467           	0.0000000000e+00
1.17515           	0.0000000000e+00
1.17569           	0.0000000000e+00
1.17623           	0.0000000000e+00
1.17657           	0.0000000000e+00
1.17695           	0.0000000000e+00
1.17726           	0.0000000000e+00
1.1776            	0.0000000000e+00
1.178             	0.0000000000e+00
1.17833           	0.0000000000e+00
1.17875           	0.0000000000e+00
1.17917           	0.0000000000e+00
1.17958           	0.0000000000e+00
1.18              	0.0000000000e+00
1.18048           	0.0000000000e+00
1.18083           	0.0000000000e+00
1.18113           	0.0000000000e+00
1.18147           	0.0000000000e+00
1.18185           	0.0000000000e+00
1.18227           	0.0000000000e+00
1.18273           	0.0000000000e+00
1.18318           	0.0000000000e+00
1.18355           	0.0000000000e+00
1.18397           	0.0000000000e+00
1.18435           	0.0000000000e+00
1.18462           	0.0000000000e+00
1.18493           	0.0000000000e+00
1.18523           	0.0000000000e+00
1.18557           	0.0000000000e+00
1.18594           	0.0000000000e+00
1.18635           	0.0000000000e+00
1.18679           	0.0000000000e+00
1.18728           	0.0000000000e+00
1.18762           	0.0000000000e+00
1.18801           	0.0000000000e+00
1.18829           	0.0000000000e+00
1.1886            	0.0000000000e+00
1.18896           	0.0000000000e+00
1.18933           	0.0000000000e+00
1.18964           	0.0000000000e+00
1.18999           	0.0000000000e+00
1.19037           	0.0000000000e+00
1.19079           	0.0000000000e+00
1.19112           	0.0000000000e+00
1.19149           	0.0000000000e+00
1.19192           	0.0000000000e+00
1.1922            	0.0000000000e+00
1.19253           	0.0000000000e+00
1.1929            	0.0000000000e+00
1.19324           	0.0000000000e+00
1.1936            	0.0000000000e+00
1.19395           	0.0000000000e+00
1.19436           	0.0000000000e+00
1.19469           	0.0000000000e+00
1.19507           	0.0000000000e+00
1.19548           	0.0000000000e+00
1.19593           	0.0000000000e+00
1.19624           	0.0000000000e+00
1.19658           	0.0000000000e+00
1.19696           	0.0000000000e+00
